time,env_Time,env_WaveElev,env_WaveSpec,env_WindSpec,env_WindSpeed
1.6900000000000013,1.6800000000000013,0.8492322656621546,0.36059772052083816,12.996,11.4
1.7000000000000013,1.6900000000000013,0.8387143524189781,0.3517208824767929,12.996,11.4
1.7100000000000013,1.7000000000000013,0.8281612484086052,0.3429255266828497,12.996,11.4
1.7200000000000013,1.7100000000000013,0.817573396418053,0.33421312926527547,12.996,11.4
1.7300000000000013,1.7200000000000013,0.806951240692294,0.32558515242741626,12.996,11.4
1.7400000000000013,1.7300000000000013,0.796295226915616,0.31704304420429624,12.996,11.4
1.7500000000000013,1.7400000000000013,0.7856058021929241,0.30858823821959386,12.996,11.4
1.7600000000000013,1.7500000000000013,0.774883415030978,0.30022215344503544,12.996,11.4
1.7700000000000014,1.7600000000000013,0.7641285153195753,0.2919461939622492,12.996,11.4
1.7800000000000014,1.7700000000000014,0.7533415543126746,0.28376174872711823,12.996,11.4
1.7900000000000014,1.7800000000000014,0.7425229846094633,0.27567019133667264,12.996,11.4
1.8000000000000014,1.7900000000000014,0.7316732601353646,0.2676728797985565,12.996,11.4
1.8100000000000014,1.8000000000000014,0.7207928361229938,0.25977115630311454,12.996,11.4
1.8200000000000014,1.8100000000000014,0.7098821690930567,0.2519663469981316,12.996,11.4
1.8300000000000014,1.8200000000000014,0.6989417168351963,0.2442597617662659,12.996,11.4
1.8400000000000014,1.8300000000000014,0.6879719383887829,0.23665269400520964,12.996,11.4
1.8500000000000014,1.8400000000000014,0.6769732940236549,0.22914642041061897,12.996,11.4
1.8600000000000014,1.8500000000000014,0.6659462452208064,0.22174220076184517,12.996,11.4
1.8700000000000014,1.8600000000000014,0.6548912546530253,0.21444127771050683,12.996,11.4
1.8800000000000014,1.8700000000000014,0.6438087861654793,0.20724487657193394,12.996,11.4
1.8900000000000015,1.8800000000000014,0.632699304756254,0.20015420511952361,12.996,11.4
1.9000000000000015,1.8900000000000015,0.6215632765568428,0.19317045338203914,12.996,11.4
1.9100000000000015,1.9000000000000015,0.6104011688125905,0.18629479344388833,12.996,11.4
1.9200000000000015,1.9100000000000015,0.5992134498630853,0.17952837924841014,12.996,11.4
1.9300000000000015,1.9200000000000015,0.588000589122511,0.17287234640420998,12.996,11.4
1.9400000000000015,1.9300000000000015,0.5767630570599497,0.1663278119945694,12.996,11.4
1.9500000000000015,1.9400000000000015,0.5655013251796438,0.1598958743899666,12.996,11.4
1.9600000000000015,1.9500000000000015,0.5542158660012102,0.15357761306373569,12.996,11.4
1.9700000000000015,1.9600000000000015,0.5429071530398156,0.14737408841089888,12.996,11.4
1.9800000000000015,1.9700000000000015,0.5315756607863097,0.1412863415702009,12.996,11.4
1.9900000000000015,1.9800000000000015,0.5202218646873142,0.13531539424937314,12.996,11.4
2.0000000000000013,1.9900000000000015,0.5088462411252762,0.12946224855366137,12.996,11.4
2.010000000000001,2.0000000000000013,0.4974492673984786,0.12372788681764153,12.996,11.4
2.020000000000001,2.010000000000001,0.486031421701015,0.11811327144035492,12.996,11.4
2.0300000000000007,2.020000000000001,0.4745931831027237,0.1126193447237877,12.996,11.4
2.0400000000000005,2.0300000000000007,0.4631350315290892,0.10724702871472522,12.996,11.4
2.0500000000000003,2.0400000000000005,0.45165744774110445,0.10199722505000425,12.996,11.4
2.06,2.0500000000000003,0.4401609133150979,0.09687081480519055,12.996,11.4
2.07,2.06,0.42864591062252966,0.09186865834670885,12.996,11.4
2.0799999999999996,2.07,0.4171129228097514,0.0869915951874468,12.996,11.4
2.0899999999999994,2.0799999999999996,0.40556243377773277,0.08224044384585893,12.996,11.4
2.099999999999999,2.0899999999999994,0.39399492816176135,0.07761600170859574,12.996,11.4
2.109999999999999,2.099999999999999,0.3824108913111044,0.07311904489667664,12.996,11.4
2.1199999999999988,2.109999999999999,0.37081080926864785,0.06875032813523477,12.996,11.4
2.1299999999999986,2.1199999999999988,0.3591951687505017,0.0645105846268507,12.996,11.4
2.1399999999999983,2.1299999999999986,0.34756445712557704,0.06040052592849854,12.996,11.4
2.149999999999998,2.1399999999999983,0.33591916239513986,0.05642084183212617,12.996,11.4
2.159999999999998,2.149999999999998,0.3242597731723323,0.052572200248886196,12.996,11.4
2.1699999999999977,2.159999999999998,0.31258677866167434,0.04885524709704129,12.996,11.4
2.1799999999999975,2.1699999999999977,0.3009006686385364,0.04527060619355913,12.996,11.4
2.1899999999999973,2.1799999999999975,0.28920193342858813,0.04181887914941676,12.996,11.4
2.199999999999997,2.1899999999999973,0.27749106388722855,0.03850064526863298,12.996,11.4
2.209999999999997,2.199999999999997,0.26576855137898686,0.03531646145104259,12.996,11.4
2.2199999999999966,2.209999999999997,0.2540348877569091,0.0322668620988327,12.996,11.4
2.2299999999999964,2.2199999999999966,0.24229056534191953,0.02935235902685349,12.996,11.4
2.239999999999996,2.2299999999999964,0.23053607690216293,0.026573441376719992,12.996,11.4
2.249999999999996,2.239999999999996,0.21877191563233134,0.02393057553471995,12.996,11.4
2.259999999999996,2.249999999999996,0.2069985751329679,0.02142420505353948,12.996,11.4
2.2699999999999956,2.259999999999996,0.1952165493897589,0.01905475057782209,12.996,11.4
2.2799999999999954,2.2699999999999956,0.18342633275280598,0.016822609773571553,12.996,11.4
2.289999999999995,2.2799999999999954,0.17162841991588298,0.014728157261411329,12.996,11.4
2.299999999999995,2.289999999999995,0.15982330589568206,0.01277174455371238,12.996,11.4
2.3099999999999947,2.299999999999995,0.14801148601104255,0.010953699995598523,12.996,11.4
2.3199999999999945,2.3099999999999947,0.1361934558621671,0.00927432870984003,12.996,11.4
2.3299999999999943,2.3199999999999945,0.12436971130983022,0.007733912545645256,12.996,11.4
2.339999999999994,2.3299999999999943,0.11254074845456968,0.006332710031357365,12.996,11.4
2.349999999999994,2.339999999999994,0.1007070636158739,0.005070956331065837,12.996,11.4
2.3599999999999937,2.349999999999994,0.08886915331135632,0.003948863205138677,12.996,11.4
2.3699999999999934,2.3599999999999937,0.07702751423592111,0.0029666189746825142,12.996,11.4
2.3799999999999932,2.3699999999999934,0.06518264324092586,0.002124388489936909,12.996,11.4
2.389999999999993,2.3799999999999932,0.05333503731333135,0.0014223131026072236,12.996,11.4
2.399999999999993,2.389999999999993,0.04148519355485186,0.0008605106421417613,12.996,11.4
2.4099999999999926,2.399999999999993,0.029633609161096554,0.0004390753959563128,12.996,11.4
2.4199999999999924,2.4099999999999926,0.01778078140070693,0.00015807809360986273,12.996,11.4
2.429999999999992,2.4199999999999924,0.005927207594495261,1.7565894934121145e-05,12.996,11.4
2.439999999999992,2.429999999999992,-0.005926614905425204,1.7562382118604098e-05,12.996,11.4
2.4499999999999917,2.439999999999992,-0.017780188736505317,0.00015806755575287527,12.996,11.4
2.4599999999999915,2.4499999999999917,-0.02963301654662958,0.00043905783482641126,12.996,11.4
2.4699999999999913,2.4599999999999915,-0.041484601014985245,0.0008604860606862574,12.996,11.4
2.479999999999991,2.4699999999999913,-0.05333444487292606,0.0014222815049515945,12.996,11.4
2.489999999999991,2.479999999999991,-0.0651820509248399,0.0021243498813842115,12.996,11.4
2.4999999999999907,2.489999999999991,-0.07702692206900728,0.0029665733617124605,12.996,11.4
2.5099999999999905,2.4999999999999907,-0.08886856131845995,0.003948810595406438,12.996,11.4
2.5199999999999902,2.5099999999999905,-0.10070647182183466,0.005070896733400989,12.996,11.4
2.52999999999999,2.5199999999999902,-0.1125401568842176,0.006332643455762155,12.996,11.4
2.53999999999999,2.52999999999999,-0.12436911998798603,0.007733839003293033,12.996,11.4
2.5499999999999896,2.53999999999999,-0.13619286481364226,0.009274248213073518,12.996,11.4
2.5599999999999894,2.5499999999999896,-0.14801089526063546,0.0109536125579274,12.996,11.4
2.569999999999989,2.5599999999999894,-0.15982271546818025,0.01277165018981145,12.996,11.4
2.579999999999989,2.569999999999989,-0.17162782983605918,0.014728055987117641,12.996,11.4
2.5899999999999888,2.579999999999989,-0.18342574304541834,0.016822501605881918,12.996,11.4
2.5999999999999885,2.5899999999999888,-0.19521596007955122,0.01905463553489047,12.996,11.4
2.6099999999999883,2.5999999999999885,-0.2069979862446656,0.021424083154673382,12.996,11.4
2.619999999999988,2.6099999999999883,-0.21877132719064338,0.02393044680037777,12.996,11.4
2.629999999999988,2.619999999999988,-0.23053548893177953,0.02657330582850732,12.996,11.4
2.6399999999999877,2.629999999999988,-0.24228997786751,0.029352216687519243,12.996,11.4
2.6499999999999875,2.6399999999999877,-0.2540343008031234,0.03226671299226589,12.996,11.4
2.6599999999999873,2.6499999999999875,-0.26576796497045163,0.0353163056022676,12.996,11.4
2.669999999999987,2.6599999999999873,-0.2774904780485488,0.03850048270380608,12.996,11.4
2.679999999999987,2.669999999999987,-0.28920134818434484,0.04181870989582133,12.996,11.4
2.6899999999999866,2.679999999999987,-0.3009000840132843,0.04527043027960077,12.996,11.4
2.6999999999999864,2.6899999999999866,-0.3125861946799441,0.04885506455224395,12.996,11.4
2.709999999999986,2.6999999999999864,-0.32425918985862573,0.052572011103886145,12.996,11.4
2.719999999999986,2.709999999999986,-0.335918579773932,0.05642064611866777,12.996,11.4
2.7299999999999858,2.719999999999986,-0.347563875221314,0.06040032367942856,12.996,11.4
2.7399999999999856,2.7299999999999858,-0.35919458758759815,0.06451037587611236,12.996,11.4
2.7499999999999853,2.7399999999999856,-0.370810228871489,0.06875011291786304,12.996,11.4
2.759999999999985,2.7499999999999853,-0.3824103117040417,0.07311882324879117,12.996,11.4
2.769999999999985,2.759999999999985,-0.3939943493691145,0.07761577366739592,12.996,11.4
2.7799999999999847,2.769999999999985,-0.4055618558237871,0.08224020944961714,12.996,11.4
2.7899999999999845,2.7799999999999847,-0.4171123457187558,0.08699135447550142,12.996,11.4
2.7999999999999843,2.7899999999999845,-0.4286453344186986,0.09186841135945899,12.996,11.4
2.809999999999984,2.7999999999999843,-0.4401603380226073,0.09687056158408795,12.996,11.4
2.819999999999984,2.809999999999984,-0.45165687338409205,0.10199696563754689,12.996,11.4
2.8299999999999836,2.819999999999984,-0.46313445813165466,0.1072467631544507,12.996,11.4
2.8399999999999834,2.8299999999999836,-0.4745926106889248,0.11261907306026465,12.996,11.4
2.849999999999983,2.8399999999999834,-0.4860308502948695,0.11811299371917691,12.996,11.4
2.859999999999983,2.849999999999983,-0.49744869702396194,0.12372760308541873,12.996,11.4
2.869999999999983,2.859999999999983,-0.5088456718063193,0.12946195885801223,12.996,11.4
2.8799999999999826,2.869999999999983,-0.5202212964478051,0.13531509863891758,12.996,11.4
2.8899999999999824,2.8799999999999826,-0.5315750936500899,0.14128604009455092,12.996,11.4
2.899999999999982,2.8899999999999824,-0.5429065870306816,0.14737378112065153,12.996,11.4
2.909999999999982,2.899999999999982,-0.5542153011429103,0.15357730001046338,12.996,11.4
2.9199999999999817,2.909999999999982,-0.565500761495878,0.15989555562620897,12.996,11.4
2.9299999999999815,2.9199999999999817,-0.5767624945743698,0.16632748757382498,12.996,11.4
2.9399999999999813,2.9299999999999815,-0.5880000278587167,0.17287201638092584,12.996,11.4
2.949999999999981,2.9399999999999813,-0.5992128898446271,0.1795280436779746,12.996,11.4
2.959999999999981,2.949999999999981,-0.6104006100629655,0.18629445238262024,12.996,11.4
2.9699999999999807,2.959999999999981,-0.6215627190994948,0.19317010688717873,12.996,11.4
2.9799999999999804,2.9699999999999807,-0.6326987486145725,0.20015385324922302,12.996,11.4
2.9899999999999802,2.9799999999999804,-0.6438082313627991,0.2072445193852477,12.996,11.4
2.99999999999998,2.9899999999999802,-0.6548907012126252,0.21444091526738193,12.996,11.4
3.00999999999998,2.99999999999998,-0.6659456931659073,0.2217418331231104,12.996,11.4
3.0199999999999796,3.00999999999998,-0.6769727433774195,0.22914604763797475,12.996,11.4
3.0299999999999794,3.0199999999999796,-0.687971389174316,0.23665231616121907,12.996,11.4
3.039999999999979,3.0299999999999794,-0.6989411690755416,0.2442593789143424,12.996,11.4
3.049999999999979,3.039999999999979,-0.7098816228111969,0.25196595920252923,12.996,11.4
3.0599999999999787,3.049999999999979,-0.7207922913418497,0.259770763628917,12.996,11.4
3.0699999999999785,3.0599999999999787,-0.7316727168777942,0.2676724823116664,12.996,11.4
3.0799999999999783,3.0699999999999785,-0.742522442898261,0.27566978910380063,12.996,11.4
3.089999999999978,3.0799999999999783,-0.7533410141705695,0.2837613418157711,12.996,11.4
3.099999999999978,3.089999999999978,-0.7641279767692302,0.29194578244071856,12.996,11.4
3.1099999999999777,3.099999999999978,-0.774882878094989,0.3002217373823868,12.996,11.4
3.1199999999999775,3.1099999999999777,-0.7856052668938209,0.3085878176856558,12.996,11.4
3.1299999999999772,3.1199999999999775,-0.7962946932758586,0.31704261926964683,12.996,11.4
3.139999999999977,3.1299999999999772,-0.8069507087342722,0.3255847231633721,12.996,11.4
3.149999999999977,3.139999999999977,-0.8175728661640874,0.3342126957438804,12.996,11.4
3.1599999999999766,3.149999999999977,-0.8281607198809433,0.34292508897686114,12.996,11.4
3.1699999999999764,3.1599999999999766,-0.8387138256397966,0.35172044065967156,12.996,11.4
3.179999999999976,3.1699999999999764,-0.8492317406535558,0.36059727466673414,12.996,11.4
3.189999999999976,3.179999999999976,-0.8597140236116632,0.36955410119727766,12.996,11.4
3.1999999999999758,3.189999999999976,-0.8701602346986105,0.3785894170253704,12.996,11.4
3.2099999999999755,3.1999999999999758,-0.8805699356123917,0.38770170575220586,12.996,11.4
3.2199999999999753,3.2099999999999755,-0.8909426895828966,0.3968894380606028,12.996,11.4
